shop,address,count,shopid,番号 更新時間ノーマル/レア/UTブースター,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ジョイランド敦賀店,福井県敦賀市木崎40-12 ,4,shop_id=5904,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO福井,福井県福井市丸山1-410 ,2,shop_id=12327,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason09),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason09)
福井レジャーランドワイプラザ店,福井県福井市新保町北1ー303 ヤスサキワイプラザB棟2階,2,shop_id=2060,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
福井レジャーランド板垣店,福井県福井市下馬3-101 ,4,shop_id=10106,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO武生,福井県越前市新町3字13-4 GiGO武生,2,shop_id=1796,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
プレイタウン・パル富士吉田店,山梨県富士吉田市新西原4丁目12-15 ,2,shop_id=12287,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ゲームパニック甲府店,山梨県甲府市国母5-20-24 ゲームパニック甲府,4,shop_id=9915,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ﾀｲﾄｰFｽﾃｰｼｮﾝﾗｻﾞｳｫｰｸ甲斐双葉店,山梨県甲斐市志田字柿木６１６－１ ラザウォーク甲斐双葉アミューズメント棟１Ｆ,6,shop_id=2489,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),05 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),06 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ラウンドワン山梨・石和,山梨県笛吹市石和町広瀬737-1 ,2,shop_id=11653,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
プラサカプコン甲府店,山梨県中巨摩郡昭和町西条字北河原3717 プラサカプコン甲府,4,shop_id=6037,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO上田,長野県上田市大字上田1847-1 ,2,shop_id=3281,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アピナ上田,長野県上田市秋和３５９－１ アピナ上田,4,shop_id=8883,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アピナ伊那店,長野県伊那市西町５０９３ アピナ伊那,2,shop_id=2298,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アピナ佐久インター店,長野県佐久市岩村田北１－１３－１ アピナ佐久インター,4,shop_id=3883,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アピナ塩尻店,長野県塩尻市広丘野村１７９４－１ アピナ塩尻,4,shop_id=1226,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO豊科,長野県安曇野市豊科南穂高1115 ,2,shop_id=3661,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO岡谷,長野県岡谷市塚間町2-1-21 ,2,shop_id=218,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO松本,長野県松本市渚1-7-1  なぎさライフサイト内,4,shop_id=22,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アピナ松本店,長野県松本市双葉１９－１０ アピナ松本,4,shop_id=9032,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
PALO諏訪店,長野県諏訪市沖田町5丁目18 諏訪ステーションパーク,4,shop_id=9545,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
THE 3RD PLANET 長野大通り店,長野県長野市権堂町1506番地3 長電権堂第2ビル1階,2,shop_id=11320,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アピナ長野大橋店,長野県長野市若里７－９－１２ アピナ長野大橋,2,shop_id=8504,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アピナ長野川中島店,長野県長野市川中島町御厨967-1 アピナ川中島,4,shop_id=3933,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アピナ長野村山店,長野県長野市村山５０２－１ アピナ長野村山,2,shop_id=1447,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ラウンドワンスタジアム長野店,長野県長野市東和田８２７番６ ,2,shop_id=5675,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アピナ飯田店,長野県飯田市座光寺３７２７－１ アピナ飯田,4,shop_id=5794,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
オリエンタルバッティングセンター可児,岐阜県可児市今渡695-1 ,2,shop_id=12190,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アピナ各務原店,岐阜県各務原市蘇原花園町2-9-1 ,4,shop_id=11196,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ゲームピコ鵜沼店,岐阜県各務原市鵜沼西町 3丁目309イオンタウン各務原鵜沼内,4,shop_id=12356,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
MIRAINOイオンモール土岐店,岐阜県土岐市土岐津町土岐口 1372番1イオンモール土岐2F,2,shop_id=11992,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ゲームハウスアリババ,岐阜県大垣市池尻町940-1 ,4,shop_id=9830,01 2024-02-24UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-24UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
大垣メトロポリス,岐阜県大垣市三塚町西沼５２３－１ イオンタウン大垣,2,shop_id=2312,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ACグランド茜部店,岐阜県岐阜市茜部大川１－７７ ,4,shop_id=9084,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ゲームファンタジアン 精華店,岐阜県岐阜市鏡島精華2-2-1 ,2,shop_id=11770,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
モーリーファンタジー・f 岐阜店,岐阜県岐阜市正木中1-2-1 イオン岐阜北館 イオン3F,2,shop_id=9556,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アピナ本巣店,岐阜県本巣市政田字下西浦 1986 イオンタウン本巣内,2,shop_id=11331,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ラウンドワンモレラ岐阜店,岐阜県本巣市三橋１１００ モレラ岐阜,2,shop_id=5676,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
岐阜レジャーランド穂積店,岐阜県瑞穂市稲里630番地 ,4,shop_id=984,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
セガワールド高山,岐阜県高山市上岡本町7丁目7 ,2,shop_id=12350,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ジョイランド三島,静岡県三島市梅名３０８－６ ,2,shop_id=2523,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason09),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason09)
タイトーFステーションイオン富士宮店,静岡県富士宮市浅間町1番8号 イオン富士宮3階,4,shop_id=6420,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
モーリーファンタジー富士宮店,静岡県富士宮市浅間町1-8 イオン富士宮2階,2,shop_id=9550,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
サープラ富士あそびタウン,静岡県富士市永田町2-94 サープラ富士あそびタウン,2,shop_id=555,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
モーリーファンタジー・f 富士南店,静岡県富士市鮫島１１８－１０ イオンタウン富士南２階,2,shop_id=2768,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason09),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason09)
ラウンドワン富士,静岡県富士市八代町4番15号 ,4,shop_id=10746,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
THE 3RD PLANET島田店,静岡県島田市中溝町2531 ,2,shop_id=1139,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アップル島田,静岡県島田市宝来町8-5 アップル島田,2,shop_id=8256,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO掛川,静岡県掛川市細田248 GiGO掛川,4,shop_id=8357,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アピナ大須賀店,静岡県掛川市西大渕3359 ロックタウン,2,shop_id=11200,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
サープラ沼津あそびタウン,静岡県沼津市大手町1-1-5 ,4,shop_id=3000,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ジョイランドアミューズ原店,静岡県沼津市原町中2-14-8 1F ,2,shop_id=12478,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アピナ浜松店,静岡県浜松市中央区葵西2-27-10 イオンタウン内,2,shop_id=11337,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
サープラOZ浜松あそびタウン,静岡県浜松市中央区宮竹町322番地の1 ,4,shop_id=7305,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
タイトーFステーションイオンモール浜松市野店,静岡県浜松市中央区天王町1981-3 イオンモール浜松市野2F,2,shop_id=8731,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
プラサカプコン志都呂店,静岡県浜松市西区志都呂町2丁目37-1 イオンモール浜松志都呂3階,2,shop_id=1925,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ポート24浜松店,静岡県浜松市中央区坪井町4183 ポート24浜松,4,shop_id=8441,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ラウンドワンスタジアム浜松,静岡県浜松市東区天王町字諏訪1981-17 ,4,shop_id=11633,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
楽市楽座サンストリート浜北店,静岡県浜松市浜北区平口２８６１ サンストリート浜北Ｍ－２０７,2,shop_id=1153,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
THE 3RD PLANET 焼津店,静岡県焼津市八楠3-18-5 ,4,shop_id=1182,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アップルグランリバー大井川店,静岡県焼津市下江留1327番地 アップルグランリバー大井川,2,shop_id=3840,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アピナ焼津店,静岡県焼津市道原585 シートピアYAZ焼津,4,shop_id=11199,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アピナ磐田店,静岡県磐田市西貝塚横須賀道北3690イオンタウン磐田内 ,2,shop_id=9413,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO袋井,静岡県袋井市川井1142-1 GiGO袋井,2,shop_id=8717,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
AMUSEMENT PARK(静岡店),静岡県静岡市葵区柚木191 MARKIS静岡3階,2,shop_id=7550,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アップル新北街道店,静岡県静岡市葵区沓谷5-13-4 ,4,shop_id=11781,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
スーパーウェーブ静岡店,静岡県静岡市清水区鳥坂860 フレスポ静岡2F西,4,shop_id=11817,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
タイトーFステーション静岡店,静岡県静岡市葵区呉服町二丁目５番地４ ふしみや第２ビル,2,shop_id=8967,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ラウンドワン静岡・駿河,静岡県静岡市駿河区向手越一丁目10番1号 ,2,shop_id=10636,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO サントムーン柿田川,静岡県駿東郡清水町玉川 61-2 サントムーン柿田川2F,2,shop_id=1450,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO尾西,愛知県一宮市篭屋3-9-7 アソビックスびさい1階,2,shop_id=3764,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGOイオンタウン刈谷,愛知県刈谷市東境町京和1 イオンタウン刈谷,2,shop_id=2881,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
M'sPARK刈谷,愛知県刈谷市稲場町3-206 ,2,shop_id=11705,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アミューズメントプラザマルシン,愛知県刈谷市池田町4-609 ,2,shop_id=11686,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ラウンドワンスタジアム名古屋西春,愛知県北名古屋市宇福寺神明15 ,2,shop_id=11664,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
楽市街道名古屋店,愛知県北名古屋市中之郷字神明４５－１ 楽市街道名古屋,2,shop_id=11009,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ラウンドワンスタジアム半田店,愛知県半田市瑞穂町6丁目7番地の8 ,4,shop_id=9976,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
半田メトロポリス,愛知県半田市旭町3-11-1 半田コロナワールド,4,shop_id=2096,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGOマーケットスクエアささしま,愛知県名古屋市中村区平池町4丁目60番地14号 ,2,shop_id=11683,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO金山,愛知県名古屋市熱田区金山1-19-2 ,4,shop_id=11680,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
VAMP中川,愛知県名古屋市中川区新家１丁目２００７ ,6,shop_id=11609,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),05 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),06 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ゲームパニック大高,愛知県名古屋市緑区大高町忠治山201番地 ,8,shop_id=1048,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),05 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),06 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),07 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),08 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ゲーム・キング・ジョイ,愛知県名古屋市中区栄3-3-32 ,4,shop_id=11724,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
コムテックスクウェア,愛知県名古屋市中区金山1-16-8 ,2,shop_id=11729,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
